City,Year,Cityyear,UHI,City2,Country,Year3,Cityyear4,WCH,environmental firms,GVAAgr,GVAConst,GVAConstrs,GVAFire,GVAManufElec,GVAManufElecpc,GVAAdmin,GVAAdminpc,GVA,GDP,Publictranspopass,Density,Densityrs,Population,Income,Gini,GVAAgrpc,GVAConstpc,GVAConstpcrs,GVAFirepc,Populationpc,Incomepc,IncomepcSQ,CO,NO2,PM10,PM10pc,PM2.5,SO2,green bonds issued,Long,Lat
Riga,2007,Riga2007,1.089298068,Riga,Latvia,2007,Riga2007,279,5,0.9844,8.6568,0.086568,2.11267,10.4593,0.973410889,1.54856,0.144119125,8.8006,9.9593,2.672,1.029,0.01029,10.745,5.30286,36.5,91.62,80.568,0.80568,19.6626,46.2569,0.493536,2435.777833,0.7,27.5,44.3,4.122847836,20.2,5.3,0,24.10518684,56.9496499
Zagreb,2012,Zagreb2012,0.95133725,Zagreb,Croatia,2012,Zagreb2012,469,2,0.8994,3.2108,0.032108,2.88141,14.5488,1.308816121,1.66423,0.149714825,8.9839,10.64373,2.45045,2.989,0.02989,11.116,6.20533,37.8,80.91,28.883,0.28883,25.9211,59.4869,0.558231,3116.218494,0.5,34,27.3,2.455919395,,3,0,15.98191759,45.81501148
Montevideo,2010,Montevideo2010,0.187473462,Montevideo,Uruguay,2010,Montevideo2010,214,1,1.1915,6.2139,0.062139,3.21576,19.4102,0.971141242,2.06549,0.103341672,10.43433,12.00381,3.001242,1.987,0.01987,19.987,8.43042,43.7,59.62,31.09,0.3109,16.0893,41.2784,0.421793,1779.093348,0.3,31,30,1.500975634,19,22.8,0,-56.16453151,-34.90111194
Zagreb,2014,Zagreb2014,1.218880486,Zagreb,Croatia,2014,Zagreb2014,469,2,0.8445,3.0852,0.030852,2.82598,15.4191,1.386235728,1.6786,0.150912524,9.00967,10.69313,2.70971,2.991,0.02991,11.123,6.13799,37.9,75.92,27.736,0.27736,25.4067,60.1836,0.551828,3045.141416,,30.8,34.8,3.128652342,18.9,,0,15.98191759,45.81501148
Zagreb,2013,Zagreb2013,1.328939845,Zagreb,Croatia,2013,Zagreb2013,469,2,0.8446,3.2434,0.032434,2.86564,14.7581,1.32669004,1.67718,0.150771305,9.03771,10.69945,2.50274,2.991,0.02991,11.124,6.10781,37.9,75.94,29.155,0.29155,25.7603,60.5536,0.549056,3014.624911,,33.9,35.8,3.21826681,21.7,,0,15.98191759,45.81501148
Riga,2009,Riga2009,1.086154597,Riga,Latvia,2009,Riga2009,279,5,0.9644,4.8123,0.048123,2.15592,9.2564,0.869390439,1.35474,0.127241476,7.39273,8.1923,1.69,1.02,0.0102,10.647,4.68312,35.3,90.57,45.199,0.45199,20.2496,37.8698,0.439868,1934.838574,0.4,24,29.8,2.798910491,21.9,3.2,0,24.10518684,56.9496499
Montevideo,2009,Montevideo2009,0.032728211,Montevideo,Uruguay,2009,Montevideo2009,214,1,1.3384,5.8652,0.058652,2.5617,16.8016,0.844047021,1.78368,0.089605144,8.91636,10.22459,2.892676,1.979,0.01979,19.906,7.14791,44.8,67.24,29.465,0.29465,12.8692,35.177,0.359089,1289.449099,1,30.4,39,1.959208279,,38,0,-56.16453151,-34.90111194
Vilnius,2017,Vilnius2017,2.093036142,Vilnius,Lithuania,2017,Vilnius2017,302,0,0.884,6.1058,0.061058,2.07162,14.1006,1.78760142,1.83101,0.232126014,9.39888,10.24855,2.089409,0.811,0.00811,7.888,5.12356,40.1,112.08,77.405,0.77405,26.2629,67.1342,0.649539,4219.009125,,,,,,,0,25.27965163,54.68715553
Riga,2006,Riga2006,1.194904675,Riga,Latvia,2006,Riga2006,279,5,0.8114,5.8027,0.058027,1.56855,8.5039,0.789371577,1.14547,0.106327857,6.85023,7.7822,2.874,1.032,0.01032,10.773,4.09046,34.3,75.3,53.864,0.53864,14.5601,37.3049,0.379697,1441.698118,0.9,30.1,52.1,4.836164485,,6.6,0,24.10518684,56.9496499
Montevideo,2008,Montevideo2008,-0.322219198,Montevideo,Uruguay,2008,Montevideo2008,214,1,1.6366,4.6705,0.046705,2.4308,15.7717,0.795666431,1.62131,0.081793462,8.49883,9.76793,2.902015,1.971,0.01971,19.822,7.12514,44.7,82.58,23.563,0.23563,12.2635,34.9267,0.359465,1292.150862,1.1,,38,1.91706185,,65.5,0,-56.16453151,-34.90111194
Montevideo,2007,Montevideo2007,0.052667934,Montevideo,Uruguay,2007,Montevideo2007,214,1,1.066,3.7564,0.037564,2.08547,13.8601,0.702026035,1.31153,0.066430127,7.05822,8.20564,2.64537,1.963,0.01963,19.743,6.06666,46.7,54,19.026,0.19026,10.563,29.8871,0.307279,944.2038384,0.6,32,39,1.97538368,,35.2,0,-56.16453151,-34.90111194
Vilnius,2016,Vilnius2016,1.701010341,Vilnius,Lithuania,2016,Vilnius2016,302,0,0.9101,5.4996,0.054996,1.87314,13.1983,1.657037037,1.66478,0.209011927,8.62279,9.44787,2.075605,0.818,0.00818,7.965,4.85366,40,114.26,69.049,0.69049,23.5176,62.0634,0.609391,3713.573909,0.3,25.5,24.1,3.025737602,20.4,,0,25.27965163,54.68715553
Montevideo,2006,Montevideo2006,0.04618201,Montevideo,Uruguay,2006,Montevideo2006,214,1,1.0335,3.3921,0.033921,1.85515,11.6431,0.591590874,1.16219,0.059051369,6.15875,7.18668,2.45537,1.957,0.01957,19.681,5.341,46,52.52,17.237,0.17237,9.426,26.4474,0.271374,736.4384788,1.8,63.3,31,1.575123215,,33.7,0,-56.16453151,-34.90111194
Jerusalem,2010,Jerusalem2010,0.777622575,Jerusalem,Israel,2010,Jerusalem2010,67,3,0.8598,5.5491,0.055491,3.35639,9.4375,0.886316679,3.4936,0.328099174,10.40295,11.36943,,16.306,0.16306,10.648,8.02027,45.8,80.76,52.113,0.52113,31.5211,75.5567,0.753217,5673.358491,1.1,40,70,6.574004508,,5,0,35.21371276,31.76831699
Jerusalem,2009,Jerusalem2009,0.84830903,Jerusalem,Israel,2009,Jerusalem2009,67,3,0.819,5.4559,0.054559,3.19783,9.1863,0.881941244,3.52677,0.33859159,10.3341,11.30294,,15.951,0.15951,10.416,7.79995,43.5,78.62,52.38,0.5238,30.701,73.0061,0.748837,5607.568526,1.1,40,60,5.760368664,,5,0,35.21371276,31.76831699
Vilnius,2015,Vilnius2015,1.304705365,Vilnius,Lithuania,2015,Vilnius2015,302,0,0.878,5.0215,0.050215,1.75553,12.9214,1.612554599,1.59202,0.198679646,8.0584,8.84736,2.144635,0.824,0.00824,8.013,4.5323,39.9,109.57,62.665,0.62665,21.9071,57.3479,0.565584,3198.852611,0.4,23.6,27,3.369524523,23.2,,0,25.27965163,54.68715553
Jerusalem,2008,Jerusalem2008,0.595141427,Jerusalem,Israel,2008,Jerusalem2008,67,3,0.7062,6.0873,0.060873,3.24035,9.6545,0.952966144,3.37112,0.332752937,10.13938,11.04567,,15.515,0.15515,10.131,7.35793,43.5,69.71,60.085,0.60085,31.983,73.9319,0.726245,5274.318,1.1,43.3,46,4.540519198,,7.9,0,35.21371276,31.76831699
Jerusalem,2011,Jerusalem2011,0.923279061,Jerusalem,Israel,2011,Jerusalem2011,67,3,1.5037,6.3382,0.063382,3.60711,11.4249,1.049600367,4.33616,0.398361047,12.13109,13.44361,,16.67,0.1667,10.885,9.3201,47.8,138.15,58.229,0.58229,33.1375,82.779,0.856213,7331.007014,1.1,30,59,5.420303169,,5,0,35.21371276,31.76831699
Riga,2005,Riga2005,1.859452617,Riga,Latvia,2005,Riga2005,279,5,0.7752,3.5232,0.035232,1.2192,7.198,0.665434039,0.93311,0.086263289,5.45284,6.15732,2.743,1.036,0.01036,10.817,3.3751,38.3,71.66,32.573,0.32573,11.2714,29.0921,0.312024,973.5897658,0.9,27.5,51.2,4.733290191,,6.6,0,24.10518684,56.9496499
Jerusalem,2007,Jerusalem2007,0.806008557,Jerusalem,Israel,2007,Jerusalem2007,67,3,0.7723,4.9305,0.049305,2.80317,8.7356,0.881760371,2.99672,0.302485112,8.96232,9.82348,,15.172,0.15172,9.907,6.61684,45.4,77.97,49.767,0.49767,28.2947,69.0987,0.667896,4460.850668,1.1,43,48,4.845059049,,8,0,35.21371276,31.76831699
Jerusalem,2012,Jerusalem2012,0.775743402,Jerusalem,Israel,2012,Jerusalem2012,67,3,0.9293,6.4103,0.064103,4.09281,10.5183,0.94563517,4.34977,0.391060865,12.12094,13.48412,,17.034,0.17034,11.123,9.33878,48.3,83.55,57.632,0.57632,36.7957,78.7886,0.839585,7049.029722,0.5,26,77,6.922592826,,3,0,35.21371276,31.76831699
Jerusalem,2017,Jerusalem2017,0.643672591,Jerusalem,Israel,2017,Jerusalem2017,67,3,1.3852,6.616,0.06616,4.96639,11.7695,0.950686591,5.65706,0.456951535,14.75679,16.58416,,0.083,0.00083,12.38,11.8058,49.8,111.88,53.441,0.53441,40.1156,86.1487,0.953604,9093.605888,,,,,,,0,35.21371276,31.76831699
Vilnius,2014,Vilnius2014,1.383176979,Vilnius,Lithuania,2014,Vilnius2014,302,0,0.963,5.2623,0.052623,1.70169,14.2073,1.769718485,1.63064,0.203119083,8.37812,9.2045,2.276095,0.825,0.00825,8.028,4.41472,39.8,119.96,65.546,0.65546,21.1964,55.4597,0.549901,3023.911098,0.3,21.8,28.1,3.500249128,23.3,2.4,0,25.27965163,54.68715553
Jerusalem,2016,Jerusalem2016,0.683220242,Jerusalem,Israel,2016,Jerusalem2016,67,3,1.2619,6.4983,0.064983,4.70619,11.2202,0.924843389,5.26518,0.433991098,13.92379,15.61997,,0.083,0.00083,12.132,11.13345,49.7,104.01,53.563,0.53563,38.7909,83.02,0.917676,8421.29241,0.3,22,44,3.626772173,,1,0,35.21371276,31.76831699
Jerusalem,2006,Jerusalem2006,0.867030361,Jerusalem,Israel,2006,Jerusalem2006,67,3,0.8313,3.8881,0.038881,2.8052,7.9326,0.818131188,3.10581,0.320318688,8.78893,9.65366,,14.848,0.14848,9.696,6.34519,45.4,85.74,40.101,0.40101,28.9328,61.7799,0.654441,4282.930225,1.1,36,49,5.053630363,,8,0,35.21371276,31.76831699
Dubai,2005,Dubai2005,-1.105350525,Dubai,United Arab Emirates,2005,Dubai2005,1663,39,2.5345,44.3934,0.443934,9.68019,76.8179,3.674266992,2.07538,0.099267231,39.32963,39.63254,0.84268,3.093,0.03093,20.907,42.11943,37.7,121.24,212.333,2.12333,46.3007,163.8709,2.01459,40585.72868,,,,,,,0,55.27078497,25.20485021
Jerusalem,2013,Jerusalem2013,0.704395376,Jerusalem,Israel,2013,Jerusalem2013,67,3,1.1695,6.9865,0.069865,4.52105,11.6603,1.025983282,4.95843,0.436289485,13.73061,15.33306,,17.404,0.17404,11.365,10.62073,48.9,102.9,61.478,0.61478,39.7819,87.6403,0.934546,8733.762261,0.2,25,65,5.719313682,,2,0,35.21371276,31.76831699
Jerusalem,2015,Jerusalem2015,0.800648961,Jerusalem,Israel,2015,Jerusalem2015,67,3,1.2581,6.2774,0.062774,4.40505,10.9077,0.918543158,4.9714,0.418644211,13.24223,14.84617,,18.185,0.18185,11.875,10.57356,49.5,105.96,52.864,0.52864,37.0959,80.2572,0.890427,7928.602423,0.4,26,,,,1,0,35.21371276,31.76831699
Montevideo,2005,Montevideo2005,0.102935085,Montevideo,Uruguay,2005,Montevideo2005,214,1,0.8736,2.6521,0.026521,1.91625,10.9897,0.559471567,0.98495,0.050142544,5.63163,6.49414,2.419929,1.953,0.01953,19.643,4.74568,44.7,44.47,13.502,0.13502,9.7553,23.6998,0.241597,583.6911041,3.7,28.3,,,,18.9,0,-56.16453151,-34.90111194
Jerusalem,2014,Jerusalem2014,0.650831119,Jerusalem,Israel,2014,Jerusalem2014,67,3,1.226,6.6912,0.066912,4.42497,11.3198,0.974584589,4.97511,0.428334912,13.49087,15.09211,,17.787,0.17787,11.615,10.66698,49.2,105.58,57.609,0.57609,38.0979,88.3848,0.918398,8434.548864,0.3,28,42,3.616013775,,2,0,35.21371276,31.76831699
Jerusalem,2005,Jerusalem2005,0.967395155,Jerusalem,Israel,2005,Jerusalem2005,67,3,0.603,3.6421,0.036421,2.29256,7.565,0.796735124,2.69358,0.283684044,7.71277,8.46284,,14.541,0.14541,9.495,5.62985,43.3,63.51,38.357,0.38357,24.1443,62.1266,0.592911,3515.434539,1.1,40,46,4.844655082,,8,0,35.21371276,31.76831699
Vilnius,2013,Vilnius2013,1.609193595,Vilnius,Lithuania,2013,Vilnius2013,302,0,0.9647,4.4238,0.044238,1.62412,13.5477,1.682944099,1.53968,0.191264596,7.93387,8.70597,2.118586,0.827,0.00827,8.05,4.30792,39.5,119.85,54.952,0.54952,20.1753,52.7538,0.535145,2863.80171,0.3,23.6,26.6,3.304347826,23,2.2,0,25.27965163,54.68715553
Vilnius,2012,Vilnius2012,1.351452989,Vilnius,Lithuania,2012,Vilnius2012,302,0,0.9261,3.7485,0.037485,1.43412,12.9234,1.601214224,1.42529,0.176593978,7.25663,8.03802,1.945121,0.829,0.00829,8.071,3.90237,39.4,114.75,46.445,0.46445,17.7692,48.0394,0.483514,2337.857882,0.3,22.4,22.8,2.824928757,19.8,2.2,0,25.27965163,54.68715553
Vilnius,2008,Vilnius2008,1.454638109,Vilnius,Lithuania,2008,Vilnius2008,302,0,0.7666,7.2125,0.072125,1.68758,11.9553,1.438837405,1.38665,0.166885305,7.5709,8.44454,2.362847,0.854,0.00854,8.309,4.22969,38.6,92.26,86.806,0.86806,20.3111,50.7005,0.509069,2591.512468,0.2,24.7,20.4,2.455169094,10.7,1.3,0,25.27965163,54.68715553
Vilnius,2007,Vilnius2007,1.540065694,Vilnius,Lithuania,2007,Vilnius2007,302,0,0.9064,6.6471,0.066471,1.54151,11.8108,1.419908632,1.15625,0.139005771,6.82786,7.61508,2.351083,0.855,0.00855,8.318,3.54622,37.9,108.95,79.91,0.7991,18.5321,44.3545,0.426324,1817.52153,0.2,23.7,23.7,2.849242606,11.3,2,0,25.27965163,54.68715553
Vilnius,2011,Vilnius2011,1.246632148,Vilnius,Lithuania,2011,Vilnius2011,302,0,0.8609,3.8028,0.038028,1.43065,12.2459,1.506631398,1.37854,0.169603839,6.93857,7.72055,1.939978,0.835,0.00835,8.128,3.91233,39.3,105.93,46.786,0.46786,17.6008,46.6229,0.481316,2316.650919,0.5,20.4,25.6,3.149606299,16,4,0,25.27965163,54.68715553
Vilnius,2009,Vilnius2009,1.653994788,Vilnius,Lithuania,2009,Vilnius2009,302,0,0.5989,3.4982,0.034982,1.33941,9.0274,1.085154466,1.36104,0.163606203,6.16847,6.84743,1.934251,0.855,0.00855,8.319,3.75271,38.9,72,42.049,0.42049,16.0998,42.4955,0.451079,2034.722642,0.2,17.4,23.7,2.848900108,12.7,1.9,0,25.27965163,54.68715553
Vilnius,2010,Vilnius2010,1.817621533,Vilnius,Lithuania,2010,Vilnius2010,302,0,0.6851,3.0201,0.030201,1.32112,10.4219,1.257013629,1.25852,0.151793511,6.231,6.93899,1.888649,0.852,0.00852,8.291,3.76933,38.7,82.62,36.425,0.36425,15.9346,42.0835,0.454631,2066.893462,0.5,18.2,26.3,3.172114341,14.6,1.4,0,25.27965163,54.68715553
Ljubljana,2007,Ljubljana2007,1.30777601,Ljubljana,Slovenia,2007,Ljubljana2007,485,0,0.6185,4.9986,0.049986,1.93068,12.195,2.450763666,1.57244,0.316004823,7.28989,8.30445,0.860688,2.132,0.02132,4.976,3.6414,32.4,124.31,100.451,1.00451,38.7986,65.3494,0.731771,5354.887964,0.4,16.3,32.4,6.511254019,,3.6,0,14.50575003,46.05694446
Vilnius,2006,Vilnius2006,1.511454454,Vilnius,Lithuania,2006,Vilnius2006,302,0,0.8276,4.5956,0.045956,1.12606,10.16,1.219102472,0.96787,0.116135109,5.47123,6.06237,2.228006,0.856,0.00856,8.334,3.20844,38,99.28,55.141,0.55141,13.5114,36.9387,0.384974,1482.049807,0.5,27.3,26,3.11975042,,1.7,0,25.27965163,54.68715553
Geneva,2017,Geneva2017,0.820650786,Geneva,Switzerland,2017,Geneva2017,812,12,0.8854,8.4814,0.084814,7.59242,27.0963,5.562779717,5.21112,1.069825498,22.64626,23.83196,2.186008,19.816,0.19816,4.871,12.96636,35.9,181.75,174.112,1.74112,155.8607,189.2364,2.661792,70851.36651,,,,,,,6,6.143156371,46.2043891
Geneva,2016,Geneva2016,1.005326092,Geneva,Switzerland,2016,Geneva2016,812,12,0.9329,8.7954,0.087954,7.55269,27.4104,5.686804979,5.30177,1.099952282,22.77678,23.91272,2.13809,19.609,0.19609,4.82,13.09345,35.7,193.54,182.464,1.82464,156.681,192.3681,2.71624,73779.59738,,17.3,15.2,3.153526971,,,6,6.143156371,46.2043891
Geneva,2015,Geneva2015,0.727088568,Geneva,Switzerland,2015,Geneva2015,812,12,0.8846,8.795,0.08795,7.77735,27.7518,5.817987421,5.21523,1.093339623,23.12406,24.23112,2.00282,19.403,0.19403,4.77,12.98368,35.5,185.44,184.393,1.84393,163.0556,197.8447,2.722085,74097.46747,,16.6,17.5,3.668763103,,,6,6.143156371,46.2043891
Vilnius,2005,Vilnius2005,1.303966066,Vilnius,Lithuania,2005,Vilnius2005,302,0,0.7429,3.4227,0.034227,0.90293,9.0615,1.076571225,0.84382,0.100251871,4.65666,5.14688,2.215847,0.865,0.00865,8.417,2.58903,39,88.26,40.665,0.40665,10.7274,29.9193,0.307593,946.1345365,0.5,26.6,27.1,3.219674468,,1.5,0,25.27965163,54.68715553
Ljubljana,2006,Ljubljana2006,1.507421335,Ljubljana,Slovenia,2006,Ljubljana2006,485,0,0.5119,3.802,0.03802,1.65647,11.0228,2.234955393,1.46921,0.29789335,6.35601,7.2478,0.880337,2.113,0.02113,4.932,3.21132,33.3,103.8,77.083,0.77083,33.584,57.8411,0.651074,4238.973535,0.4,16.9,33.3,6.751824818,,4.2,0,14.50575003,46.05694446
Geneva,2014,Geneva2014,0.973025341,Geneva,Switzerland,2014,Geneva2014,812,12,0.9884,8.8073,0.088073,8.1671,29.0512,6.158829765,5.27482,1.118257367,24.01142,25.19143,1.97077,19.188,0.19188,4.717,13.42316,35.2,209.57,186.713,1.86713,173.1407,209.6871,2.845676,80978.71897,,,,,,,6,6.143156371,46.2043891
Geneva,2012,Geneva2012,1.20638155,Geneva,Switzerland,2012,Geneva2012,812,12,1.0199,8.1345,0.081345,7.99845,28.4578,6.210781318,5.04544,1.101143605,23.45881,24.27693,1.92344,18.64,0.1864,4.582,12.24742,32.8,222.57,177.512,1.77512,174.5474,220.5983,2.672712,71433.89435,0.4,23.1,19.6,4.277608031,,,0,6.143156371,46.2043891
Geneva,2013,Geneva2013,1.128044212,Geneva,Switzerland,2013,Geneva2013,812,12,0.914,8.2461,0.082461,8.18708,28.3201,6.108735979,5.10451,1.101059103,23.59544,24.75108,1.9664,18.86,0.1886,4.636,13.08131,34.8,197.16,177.86,1.7786,176.5856,213.8387,2.821479,79607.43747,0.4,26.1,20,4.314063848,,,0,6.143156371,46.2043891
Geneva,2011,Geneva2011,0.717142856,Geneva,Switzerland,2011,Geneva2011,812,12,1.0413,8.0567,0.080567,8.34061,28.9337,6.350680421,4.97651,1.092298068,23.95894,24.83331,1.77128,18.535,0.18535,4.556,11.8378,33.2,228.54,176.819,1.76819,183.0526,234.5001,2.598061,67499.2096,0.4,25.9,23.1,5.07023705,,,0,6.143156371,46.2043891
Ljubljana,2005,Ljubljana2005,1.4320496,Ljubljana,Slovenia,2005,Ljubljana2005,485,0,0.5266,3.343,0.03343,1.4593,10.017,2.0472103,1.40134,0.286396894,5.80655,6.62381,0.899985,2.096,0.02096,4.893,3.09212,33,107.66,68.327,0.68327,29.8269,56.903,0.632006,3994.31584,0.5,15.6,36.9,7.541385653,,6.3,0,14.50575003,46.05694446
Geneva,2010,Geneva2010,0.956276686,Geneva,Switzerland,2010,Geneva2010,812,12,0.946,6.745,0.06745,8.04279,24.5889,5.430410777,4.3841,0.968219965,21.96761,23.20939,1.72057,18.42,0.1842,4.528,10.70238,31.7,208.94,148.957,1.48957,177.6196,226.865,2.363548,55863.59148,0.4,24.2,20.6,4.549469965,,,0,6.143156371,46.2043891
Geneva,2009,Geneva2009,0.595209131,Geneva,Switzerland,2009,Geneva2009,812,12,0.9465,6.4336,0.064336,7.92941,23.9928,5.354340549,4.22746,0.94341888,20.9387,22.13586,1.69941,18.228,0.18228,4.481,10.26041,33.6,211.23,143.573,1.43573,176.958,219.3827,2.289782,52431.01608,0.4,24.9,20.7,4.619504575,,,0,6.143156371,46.2043891
Geneva,2007,Geneva2007,1.0830897,Geneva,Switzerland,2007,Geneva2007,812,12,0.8671,5.9774,0.059774,8.1038,23.5915,5.413377696,3.76374,0.863639284,20.0951,21.28875,1.51843,17.728,0.17728,4.358,9.58512,32.2,198.98,137.156,1.37156,185.9498,204.8629,2.199407,48373.91152,0.4,29.2,21.6,4.956402019,,,0,6.143156371,46.2043891
Geneva,2008,Geneva2008,0.981087427,Geneva,Switzerland,2008,Geneva2008,812,12,0.9495,6.5716,0.065716,8.16656,27.0117,6.118165345,4.09897,0.928419026,21.59442,22.84871,1.67967,17.958,0.17958,4.415,10.18772,31.4,215.02,148.861,1.48861,184.9887,220.0616,2.307721,53255.76214,0.4,28.4,21.9,4.960362401,,,0,6.143156371,46.2043891
Geneva,2006,Geneva2006,0.880597965,Geneva,Switzerland,2006,Geneva2006,812,12,0.8401,5.6603,0.056603,7.20063,20.8915,4.837115073,3.60548,0.834795091,18.1799,19.28833,1.35103,17.568,0.17568,4.319,8.73895,31.3,194.51,131.065,1.31065,166.7279,190.2116,2.023469,40944.26794,0.5,30.7,24.2,5.603148877,,,0,6.143156371,46.2043891
Geneva,2005,Geneva2005,0.955591868,Geneva,Switzerland,2005,Geneva2005,812,12,0.828,5.5736,0.055736,6.8244,19.2843,4.504625088,3.55578,0.830595655,17.16989,18.21222,1.25355,17.412,0.17412,4.281,8.3649,30.9,193.44,130.213,1.30213,159.4296,186.0681,1.954179,38188.15564,0.5,29.9,21.9,5.11562719,,,0,6.143156371,46.2043891
Skopje,2017,Skopje2017,0.011116656,Skopje,Macedonia,2017,Skopje2017,98,0,0.5471,2.1927,0.021927,0.47607,4.3478,0.6960935,0.38058,0.060931796,2.30237,2.49304,0.47321,3.436,0.03436,6.246,1.37866,39.3,87.58,35.105,0.35105,7.6215,23.8396,0.22072,487.173184,,,,,,,0,21.42799608,41.99734765
Skopje,2016,Skopje2016,0.398038535,Skopje,Macedonia,2016,Skopje2016,98,0,0.5053,2.0745,0.020745,0.45761,4.2093,0.676301414,0.37022,0.059482648,2.22111,2.41264,0.459257,3.424,0.03424,6.224,1.35088,39.4,81.19,33.335,0.33335,7.3525,23.3271,0.217056,471.1330714,0.7,24.2,65.3,10.49164524,27.8,,0,21.42799608,41.99734765
Skopje,2015,Skopje2015,0.361329703,Skopje,Macedonia,2015,Skopje2015,98,0,0.4401,1.7902,0.017902,0.43108,3.9623,0.639286867,0.36449,0.05880768,2.09686,2.29762,0.515514,3.41,0.0341,6.198,1.31573,39.5,71.02,28.883,0.28883,6.9551,22.6325,0.212284,450.6449666,0.8,,,,,,0,21.42799608,41.99734765
Skopje,2014,Skopje2014,0.692479014,Skopje,Macedonia,2014,Skopje2014,98,0,0.5158,1.7806,0.017806,0.42231,4.1058,0.665877392,0.37318,0.060522219,2.11646,2.33455,0.529902,3.392,0.03392,6.166,1.34846,39.7,83.63,28.877,0.28877,6.8487,23.2043,0.218682,478.2181712,0.9,17.9,67.5,10.94712942,39.5,3.7,0,21.42799608,41.99734765
Skopje,2013,Skopje2013,0.311683248,Skopje,Macedonia,2013,Skopje2013,98,0,0.3491,1.5817,0.015817,0.38926,3.8346,0.625240502,0.35285,0.057533018,2.00636,2.2182,0.52469,3.374,0.03374,6.133,1.31576,39.7,56.93,25.787,0.25787,6.3472,22.0255,0.214545,460.2955703,0.8,21.8,67.6,11.02233817,34.3,3.6,0,21.42799608,41.99734765
Skopje,2011,Skopje2011,0.16075715,Skopje,Macedonia,2011,Skopje2011,98,0,0.3515,0.8447,0.008447,0.34785,3.7538,0.618214756,0.35141,0.057873847,1.81722,2.07643,0.50585,3.34,0.0334,6.072,1.27795,40.6,57.89,13.916,0.13916,5.7289,21.2443,0.21047,442.976209,0.8,43,97.8,16.10671937,,3.6,0,21.42799608,41.99734765
Skopje,2012,Skopje2012,0.120455371,Skopje,Macedonia,2012,Skopje2012,98,0,0.3342,1.0504,0.010504,0.37381,3.498,0.573254671,0.36739,0.060208128,1.84789,2.06703,0.522346,3.357,0.03357,6.102,1.25137,39.9,54.78,17.213,0.17213,6.1256,21.042,0.205063,420.5083397,1.5,38.9,79.9,13.09406752,51.4,4.1,0,21.42799608,41.99734765
Skopje,2010,Skopje2010,0.569772747,Skopje,Macedonia,2010,Skopje2010,98,0,0.3391,1.1518,0.011518,0.32083,3.2876,0.544665341,0.34835,0.057712061,1.72815,1.96828,0.48215,3.32,0.0332,6.036,1.22287,41.1,56.19,19.083,0.19083,5.3156,19.9717,0.202613,410.5202777,2.5,13.3,63.9,10.58648111,,5.2,0,21.42799608,41.99734765
Skopje,2009,Skopje2009,0.69923572,Skopje,Macedonia,2009,Skopje2009,98,0,0.3165,1.1695,0.011695,0.32955,2.9498,0.491551408,0.3882,0.064689218,1.76833,2.02347,0.48633,3.301,0.03301,6.001,1.23911,39.7,52.73,19.49,0.1949,5.4916,20.4012,0.206485,426.3605523,1.6,17.3,83.4,13.89768372,,12.3,0,21.42799608,41.99734765
Skopje,2008,Skopje2008,0.018756101,Skopje,Macedonia,2008,Skopje2008,98,0,0.363,1.1011,0.011011,0.33983,3.5329,0.591874686,0.35659,0.059740325,1.77221,2.04131,0.48302,3.284,0.03284,5.969,1.28756,39.3,60.82,18.449,0.18449,5.6928,21.2369,0.215704,465.2821562,3.3,41.6,83.8,14.03920255,,12.3,0,21.42799608,41.99734765
Sarajevo,2008,Sarajevo2008,0.785954836,Sarajevo,Bosnia-Herzegovina,2008,Sarajevo2008,127,2,0.2983,0.6721,0.006721,0.26444,1.4168,0.340495073,0.24915,0.059877433,1.06287,1.31685,1.12047,3.259,0.03259,4.161,1.05338,37,71.67,16.153,0.16153,6.3544,24.4021,0.253127,640.7327813,0.3,14.9,,,,17,0,18.41307746,43.8562577
Skopje,2007,Skopje2007,0.033155061,Skopje,Macedonia,2007,Skopje2007,98,0,0.2589,1.4172,0.014172,0.29844,3.1887,0.53699899,0.30869,0.051985517,1.67764,1.9533,0.42705,3.267,0.03267,5.938,1.17383,38.8,43.58,23.869,0.23869,5.0256,19.3201,0.197681,390.7777776,1.9,39,82,13.80936342,,19.1,0,21.42799608,41.99734765
Sarajevo,2007,Sarajevo2007,0.811827349,Sarajevo,Bosnia-Herzegovina,2007,Sarajevo2007,127,2,0.2508,0.545,0.00545,0.23725,1.1715,0.280330223,0.21242,0.050830342,0.91704,1.16494,1.15262,3.272,0.03272,4.179,0.97191,36.6,60.02,13.039,0.13039,5.6777,22.0523,0.232591,540.9857328,0.3,11.2,72.7,17.39650634,,30.9,0,18.41307746,43.8562577
Sarajevo,2009,Sarajevo2009,0.971107948,Sarajevo,Bosnia-Herzegovina,2009,Sarajevo2009,127,2,0.2909,0.6095,0.006095,0.25975,1.2894,0.311073583,0.25136,0.060641737,1.02572,1.24574,1.12524,3.246,0.03246,4.145,0.97599,37.4,70.19,14.708,0.14708,6.2671,22.5029,0.235477,554.4941753,1.5,23,60.9,14.69240048,,31,0,18.41307746,43.8562577
